4 bins-----CTA-----1GPU-----no workload balance
roadNet-CA_adj/,2766607,120676,0.002866,0.002866,0.965310,1,CTA 
roadNet-PA_adj/,1541898,67150,0.001625,0.001625,0.948825,1,CTA 
roadNet-TX_adj/,1921660,82869,0.002017,0.002017,0.952722,1,CTA 
soc-Epinions1_adj/,405740,1624481,0.000867,0.000867,0.467912,1,CTA 
soc-Slashdot0811_adj/,469180,551724,0.000810,0.000810,0.579130,1,CTA 
soc-Slashdot0902_adj/,504230,602592,0.000887,0.000887,0.568367,1,CTA 16 

bins-----CTA-----1GPU-----no workload balance
201512012345.v18571154_e38040320/,38040321,4,0.040661,0.040661,0.935546,1,CTA 
201512020000.v35991342_e74485420/,74485421,4,0.079780,0.079780,0.933637,1,CTA 
201512020030.v68863315_e143414960/,143414961,12,0.142888,0.142888,1.003687,1,CTA 
201512020130.v128568730_e270234840/,270234841,20,0.259393,0.259393,1.041796,1,CTA 
P1a/,297829985,6824,0.306154,0.306154,0.972811,1,CTA 
Theory-16-25-B1k/,1683,800,0.000029,0.000029,0.057861,1,CTA 
Theory-16-25-B2k/,1683,2,0.000030,0.000030,0.056024,1,CTA 
Theory-25-81-256-B1k/,4264569,4205522,0.006705,0.006705,0.636024,1,CTA 
Theory-25-81-256-B2k/,4264569,14,0.004528,0.004528,0.941812,1,CTA 
Theory-25-81-B1k/,8313,4050,0.000035,0.000035,0.238817,1,CTA 
Theory-25-81-B2k/,8313,2,0.000036,0.000036,0.230909,1,CTA 
Theory-256-625-B1k/,641763,320000,0.000967,0.000967,0.663646,1,CTA 
Theory-256-625-B2k/,641763,2,0.000847,0.000847,0.757812,1,CTA 
Theory-3-4-5-9-16-25-B1k/,22160061,71764854,0.297207,0.297207,0.074561,1,CTA 
Theory-3-4-5-9-16-25-B2k/,22160061,1302,0.080360,0.080360,0.275760,1,CTA 
Theory-3-4-5-9-B1k/,13167,18214,0.000043,0.000043,0.306813,1,CTA 
Theory-3-4-5-9-B2k/,13167,70,0.000041,0.000041,0.321084,1,CTA 
Theory-3-4-5-B1k/,693,574,0.000030,0.000030,0.023069,1,CTA 
Theory-3-4-5-B2k/,693,14,0.000029,0.000029,0.023825,1,CTA 
Theory-3-4-B1k/,63,24,0.000030,0.000030,0.002097,1,CTA 
Theory-3-4-B2k/,63,2,0.000030,0.000030,0.002097,1,CTA 
Theory-4-5-9-16-25-B1k/,3165723,7096917,0.008989,0.008989,0.352183,1,CTA 
Theory-4-5-9-16-25-B2k/,3165723,310,0.004670,0.004670,0.677899,1,CTA 
Theory-4-5-9-16-B1k/,62073,90026,0.000101,0.000101,0.614040,1,CTA 
Theory-4-5-9-16-B2k/,62073,70,0.000091,0.000091,0.681552,1,CTA 
Theory-4-5-9-B1k/,1881,1642,0.000032,0.000032,0.058877,1,CTA 
Theory-4-5-9-B2k/,1881,14,0.000032,0.000032,0.058877,1,CTA 
Theory-4-5-B1k/,99,40,0.000030,0.000030,0.003322,1,CTA 
Theory-4-5-B2k/,99,2,0.000031,0.000031,0.003194,1,CTA 
Theory-5-9-16-25-81-B1k/,57334761,133517990,1.716302,1.716302,0.033406,1,CTA 
Theory-5-9-16-25-81-B2k/,57334761,310,0.488617,0.488617,0.117341,1,CTA 
Theory-5-9-16-B1k/,6897,6298,0.000035,0.000035,0.196790,1,CTA 
Theory-5-9-16-B2k/,6897,14,0.000034,0.000034,0.203719,1,CTA 
Theory-5-9-B1k/,209,90,0.000029,0.000029,0.007185,1,CTA 
Theory-5-9-B2k/,209,2,0.000029,0.000029,0.007245,1,CTA 
Theory-81-256-B1k/,83619,41472,0.000110,0.000110,0.760789,1,CTA 
Theory-81-256-B2k/,83619,2,0.000101,0.000101,0.827178,1,CTA 
Theory-9-16-25-81-B1k/,5212251,8118323,0.020400,0.020400,0.255502,1,CTA 
Theory-9-16-25-81-B2k/,5212251,70,0.013943,0.013943,0.373827,1,CTA 
Theory-9-16-25-B1k/,31977,30338,0.000058,0.000058,0.551939,1,CTA 
Theory-9-16-25-B2k/,31977,14,0.000054,0.000054,0.590843,1,CTA 
Theory-9-16-B1k/,627,288,0.000029,0.000029,0.021734,1,CTA 
Theory-9-16-B2k/,627,2,0.000038,0.000038,0.016436,1,CTA 
U1a/,138778563,650,0.141363,0.141363,0.981718,1,CTA 
V1r/,465410905,98,0.465768,0.465768,0.999233,1,CTA 
V2a/,117217601,2886,0.119032,0.119032,0.984758,1,CTA 
amazon0302_adj/,899792,717719,0.000844,0.000844,1.066102,1,CTA 
amazon0312_adj/,2349869,3686467,0.002321,0.002321,1.012436,1,CTA 
amazon0505_adj/,2439437,3951063,0.002420,0.002420,1.008053,1,CTA 
amazon0601_adj/,2443408,3986507,0.002424,0.002424,1.008006,1,CTA 
as-caida20071105_adj/,53381,36365,0.000076,0.000076,0.701869,1,CTA 
as20000102_adj/,12572,6584,0.000053,0.000053,0.237526,1,CTA 
ca-AstroPh_adj/,198050,1351441,0.000252,0.000252,0.785886,1,CTA 
ca-CondMat_adj/,93439,173361,0.000118,0.000118,0.793343,1,CTA 
ca-GrQc_adj/,14484,48260,0.000044,0.000044,0.328380,1,CTA 
ca-HepPh_adj/,118489,3358246,0.000233,0.000233,0.508678,1,CTA 
ca-HepTh_adj/,25973,28339,0.000054,0.000054,0.482029,1,CTA 
cit-HepPh_adj/,420877,1276868,0.000471,0.000471,0.893816,1,CTA 
cit-HepTh_adj/,352285,1478735,0.000422,0.000422,0.834797,1,CTA 
cit-Patents_adj/,16518947,7515023,0.019833,0.019833,0.832898,1,CTA 
