4 bins-----CTA-----1GPU-----no workload balance
graph500-scale20-ef16_adj/,15680861,419322161,0.275981,0.275981,0.056819,1,CTA 
graph500-scale21-ef16_adj/,31731650,934977578,0.860101,0.860101,0.036893,1,CTA 
graph500-scale22-ef16_adj/,64097004,2066962504,2.438851,2.438851,0.026282,1,CTA 
graph500-scale23-ef16_adj/,129250705,253571528,7.456787,7.456787,0.017333,1,CTA 
graph500-scale24-ef16_adj/,260261843,1326931655,22.895501,22.895501,0.011367,1,CTA 
graph500-scale25-ef16_adj/,523467448,-183395788,68.304099,68.304099,0.007664,1,CTA 
loc-gowalla_edges_adj/,950327,2273138,0.001673,0.001673,0.567962,1,CTA 
oregon1_010331_adj/,22002,17144,0.000071,0.000071,0.309675,1,CTA 
oregon1_010407_adj/,21999,15834,0.000070,0.000070,0.313845,1,CTA 
oregon1_010414_adj/,22469,18237,0.000071,0.000071,0.316248,1,CTA 
oregon1_010421_adj/,22747,19108,0.000074,0.000074,0.307767,1,CTA 
oregon1_010428_adj/,22493,17645,0.000071,0.000071,0.316586,1,CTA 
oregon1_010505_adj/,22607,17597,0.000071,0.000071,0.318190,1,CTA 
oregon1_010512_adj/,22677,17598,0.000072,0.000072,0.314948,1,CTA 
oregon1_010519_adj/,22724,17677,0.000072,0.000072,0.315601,1,CTA 
oregon1_010526_adj/,23409,19894,0.000073,0.000073,0.320864,1,CTA 
oregon2_010331_adj/,31180,82856,0.000091,0.000091,0.343250,1,CTA 
oregon2_010407_adj/,30855,78138,0.000089,0.000089,0.346030,1,CTA 
oregon2_010414_adj/,31761,88905,0.000092,0.000092,0.345117,1,CTA 
oregon2_010421_adj/,31538,82129,0.000089,0.000089,0.354638,1,CTA 
oregon2_010428_adj/,31434,78000,0.000089,0.000089,0.353469,1,CTA 
oregon2_010505_adj/,30943,72182,0.000090,0.000090,0.344256,1,CTA 
oregon2_010512_adj/,31303,72866,0.000090,0.000090,0.347339,1,CTA 
oregon2_010519_adj/,32287,83709,0.000091,0.000091,0.354507,1,CTA 
oregon2_010526_adj/,32730,89541,0.000093,0.000093,0.351999,1,CTA 
p2p-Gnutella04_adj/,39994,934,0.000096,0.000096,0.416246,1,CTA 
p2p-Gnutella05_adj/,31839,1112,0.000083,0.000083,0.383743,1,CTA 
p2p-Gnutella06_adj/,31525,1142,0.000085,0.000085,0.371420,1,CTA 
p2p-Gnutella08_adj/,20777,2383,0.000070,0.000070,0.296412,1,CTA 
p2p-Gnutella09_adj/,26013,2354,0.000077,0.000077,0.337791,1,CTA 
p2p-Gnutella24_adj/,65369,986,0.000126,0.000126,0.519275,1,CTA 
p2p-Gnutella25_adj/,54705,806,0.000110,0.000110,0.497721,1,CTA 
p2p-Gnutella30_adj/,88328,1590,0.000156,0.000156,0.566475,1,CTA 
p2p-Gnutella31_adj/,147892,2024,0.000227,0.000227,0.651580,1,CTA 
roadNet-CA_adj/,2766607,120676,0.003416,0.003416,0.809882,1,CTA 
roadNet-PA_adj/,1541898,67150,0.001937,0.001937,0.796060,1,CTA 
roadNet-TX_adj/,1921660,82869,0.002400,0.002400,0.800718,1,CTA 
soc-Epinions1_adj/,405740,1624481,0.001035,0.001035,0.392029,1,CTA 
soc-Slashdot0811_adj/,469180,551724,0.000971,0.000971,0.483272,1,CTA 
soc-Slashdot0902_adj/,504230,602592,0.001054,0.001054,0.478375,1,CTA 

16 bins-----CTA-----1GPU-----no workload balance
201512012345.v18571154_e38040320/,38040321,4,0.049336,0.049336,0.771047,1,CTA 
201512020000.v35991342_e74485420/,74485421,4,0.086728,0.086728,0.858841,1,CTA 
201512020030.v68863315_e143414960/,143414961,12,0.166851,0.166851,0.859540,1,CTA 
201512020130.v128568730_e270234840/,270234841,20,0.314657,0.314657,0.858824,1,CTA 
P1a/,297829985,6824,0.363781,0.363781,0.818707,1,CTA 
Theory-16-25-B1k/,1683,800,0.000040,0.000040,0.042018,1,CTA 
Theory-16-25-B2k/,1683,2,0.000042,0.000042,0.040108,1,CTA 
Theory-25-81-256-B1k/,4264569,4205522,0.007460,0.007460,0.571649,1,CTA 
Theory-25-81-256-B2k/,4264569,14,0.005272,0.005272,0.808923,1,CTA 
Theory-25-81-B1k/,8313,4050,0.000048,0.000048,0.173469,1,CTA 
Theory-25-81-B2k/,8313,2,0.000047,0.000047,0.176991,1,CTA 
Theory-256-625-B1k/,641763,320000,0.001149,0.001149,0.558570,1,CTA 
Theory-256-625-B2k/,641763,2,0.000977,0.000977,0.656845,1,CTA 
Theory-3-4-5-9-16-25-B1k/,22160061,71764854,0.304035,0.304035,0.072887,1,CTA 
Theory-3-4-5-9-16-25-B2k/,22160061,1302,0.089165,0.089165,0.248529,1,CTA 
Theory-3-4-5-9-B1k/,13167,18214,0.000056,0.000056,0.235006,1,CTA 
Theory-3-4-5-9-B2k/,13167,70,0.000057,0.000057,0.231073,1,CTA 
Theory-3-4-5-B1k/,693,574,0.000043,0.000043,0.016148,1,CTA 
Theory-3-4-5-B2k/,693,14,0.000043,0.000043,0.016059,1,CTA 
Theory-3-4-B1k/,63,24,0.000042,0.000042,0.001501,1,CTA 
Theory-3-4-B2k/,63,2,0.000042,0.000042,0.001501,1,CTA 
Theory-4-5-9-16-25-B1k/,3165723,7096926,0.010683,0.010683,0.296331,1,CTA 
Theory-4-5-9-16-25-B2k/,3165723,310,0.005435,0.005435,0.582471,1,CTA 
Theory-4-5-9-16-B1k/,62073,90026,0.000123,0.000123,0.504560,1,CTA 
Theory-4-5-9-16-B2k/,62073,70,0.000110,0.000110,0.564757,1,CTA 
Theory-4-5-9-B1k/,1881,1642,0.000044,0.000044,0.042646,1,CTA 
Theory-4-5-9-B2k/,1881,14,0.000044,0.000044,0.042878,1,CTA 
Theory-4-5-B1k/,99,40,0.000042,0.000042,0.002359,1,CTA 
Theory-4-5-B2k/,99,2,0.000041,0.000041,0.002414,1,CTA 
Theory-5-9-16-25-81-B1k/,57334761,133517990,1.727538,1.727538,0.033189,1,CTA 
Theory-5-9-16-25-81-B2k/,57334761,310,0.508016,0.508016,0.112860,1,CTA 
Theory-5-9-16-B1k/,6897,6298,0.000046,0.000046,0.149887,1,CTA 
Theory-5-9-16-B2k/,6897,14,0.000048,0.000048,0.143921,1,CTA 
Theory-5-9-B1k/,209,90,0.000055,0.000055,0.003795,1,CTA 
Theory-5-9-B2k/,209,2,0.000042,0.000042,0.004981,1,CTA 
Theory-81-256-B1k/,83619,41472,0.000128,0.000128,0.653116,1,CTA 
Theory-81-256-B2k/,83619,2,0.000118,0.000118,0.708532,1,CTA 
Theory-9-16-25-81-B1k/,5212251,8118323,0.022147,0.022147,0.235349,1,CTA 
Theory-9-16-25-81-B2k/,5212251,70,0.014326,0.014326,0.363835,1,CTA 
Theory-9-16-25-B1k/,31977,30338,0.000075,0.000075,0.427138,1,CTA 
Theory-9-16-25-B2k/,31977,14,0.000086,0.000086,0.372559,1,CTA 
Theory-9-16-B1k/,627,288,0.000041,0.000041,0.015290,1,CTA 
Theory-9-16-B2k/,627,2,0.000042,0.000042,0.014942,1,CTA 
U1a/,138778563,650,0.169761,0.169761,0.817494,1,CTA 
V1r/,465410905,98,0.567872,0.567872,0.819570,1,CTA 
V2a/,117217601,2886,0.142991,0.142991,0.819756,1,CTA 
amazon0302_adj/,899792,717719,0.001012,0.001012,0.889256,1,CTA 
amazon0312_adj/,2349869,3686467,0.002765,0.002765,0.849881,1,CTA 
amazon0505_adj/,2439437,3951063,0.002878,0.002878,0.847560,1,CTA 
amazon0601_adj/,2443408,3986507,0.002883,0.002883,0.847535,1,CTA 
as-caida20071105_adj/,53381,36365,0.000097,0.000097,0.550113,1,CTA 
as20000102_adj/,12572,6584,0.000055,0.000055,0.229264,1,CTA 
ca-AstroPh_adj/,198050,1351441,0.000298,0.000298,0.664546,1,CTA 
ca-CondMat_adj/,93439,173361,0.000145,0.000145,0.644591,1,CTA 
ca-GrQc_adj/,14484,48260,0.000059,0.000059,0.245953,1,CTA 
ca-HepPh_adj/,118489,3358424,0.000283,0.000283,0.418685,1,CTA 
ca-HepTh_adj/,25973,28339,0.000069,0.000069,0.376950,1,CTA 
cit-HepPh_adj/,420877,1276868,0.000564,0.000564,0.746421,1,CTA 
cit-HepTh_adj/,352285,1478735,0.000499,0.000499,0.705968,1,CTA 
cit-Patents_adj/,16518947,7515023,0.023765,0.023765,0.695093,1,CTA 
email-Enron_adj/,183831,727044,0.000276,0.000276,0.665840,1,CTA 
email-EuAll_adj/,364481,267313,0.000458,0.000458,0.795806,1,CTA 
facebook_combined_adj/,88234,1612010,0.000189,0.000189,0.467273,1,CTA 
flickrEdges_adj/,2316948,107550121,0.012032,0.012032,0.192565,1,CTA 
graph500-scale18-ef16_adj/,3800348,82283267,0.024035,0.024035,0.158117,1,CTA 
graph500-scale19-ef16_adj/,7729675,186277983,0.067702,0.067702,0.114172,1,CTA 
graph500-scale20-ef16_adj/,15680861,419283746,0.194506,0.194506,0.080619,1,CTA 
graph500-scale21-ef16_adj/,31731650,934660218,0.610924,0.610924,0.051940,1,CTA 
graph500-scale22-ef16_adj/,64097004,2066804790,1.590462,1.590462,0.040301,1,CTA 
graph500-scale23-ef16_adj/,129250705,252970319,4.679017,4.679017,0.027623,1,CTA 
graph500-scale24-ef16_adj/,260261843,1344549190,14.071838,14.071838,0.018495,1,CTA 
graph500-scale25-ef16_adj/,523467448,97723647,43.096131,43.096131,0.012147,1,CTA 
loc-gowalla_edges_adj/,950327,2273138,0.001413,0.001413,0.672509,1,CTA 
oregon1_010331_adj/,22002,17144,0.000069,0.000069,0.319319,1,CTA 
oregon1_010407_adj/,21999,15834,0.000068,0.000068,0.323756,1,CTA 
oregon1_010414_adj/,22469,18237,0.000069,0.000069,0.326096,1,CTA 
oregon1_010421_adj/,22747,19108,0.000070,0.000070,0.324516,1,CTA 
oregon1_010428_adj/,22493,17645,0.000071,0.000071,0.317651,1,CTA 
oregon1_010505_adj/,22607,17597,0.000068,0.000068,0.332704,1,CTA 
oregon1_010512_adj/,22677,17598,0.000086,0.000086,0.264206,1,CTA 
oregon1_010519_adj/,22724,17677,0.000069,0.000069,0.328660,1,CTA 
oregon1_010526_adj/,23409,19894,0.000070,0.000070,0.335101,1,CTA 
oregon2_010331_adj/,31180,82856,0.000087,0.000087,0.358297,1,CTA 
oregon2_010407_adj/,30855,78138,0.000085,0.000085,0.362508,1,CTA 
oregon2_010414_adj/,31761,88905,0.000085,0.000085,0.374200,1,CTA 
oregon2_010421_adj/,31538,82129,0.000084,0.000084,0.375795,1,CTA 
oregon2_010428_adj/,31434,78000,0.000083,0.000083,0.378861,1,CTA 
oregon2_010505_adj/,30943,72182,0.000098,0.000098,0.315777,1,CTA 
oregon2_010512_adj/,31303,72866,0.000084,0.000084,0.372995,1,CTA 
oregon2_010519_adj/,32287,83709,0.000085,0.000085,0.379332,1,CTA 
oregon2_010526_adj/,32730,89541,0.000101,0.000101,0.323773,1,CTA 
p2p-Gnutella04_adj/,39994,934,0.000092,0.000092,0.435706,1,CTA 
p2p-Gnutella05_adj/,31839,1112,0.000098,0.000098,0.324921,1,CTA 
p2p-Gnutella06_adj/,31525,1142,0.000081,0.000081,0.390046,1,CTA 
p2p-Gnutella08_adj/,20777,2383,0.000067,0.000067,0.310125,1,CTA 
p2p-Gnutella09_adj/,26013,2354,0.000073,0.000073,0.356557,1,CTA 
p2p-Gnutella24_adj/,65369,986,0.000122,0.000122,0.535503,1,CTA 
p2p-Gnutella25_adj/,54705,806,0.000109,0.000109,0.502077,1,CTA 
p2p-Gnutella30_adj/,88328,1590,0.000147,0.000147,0.601420,1,CTA 
p2p-Gnutella31_adj/,147892,2024,0.000215,0.000215,0.687698,1,CTA 
roadNet-CA_adj/,2766607,120676,0.003410,0.003410,0.811354,1,CTA 
roadNet-PA_adj/,1541898,67150,0.001929,0.001929,0.799307,1,CTA 
roadNet-TX_adj/,1921660,82869,0.002393,0.002393,0.803031,1,CTA 
soc-Epinions1_adj/,405740,1624481,0.000796,0.000796,0.509673,1,CTA 
soc-Slashdot0811_adj/,469180,551724,0.000780,0.000780,0.601615,1,CTA 
soc-Slashdot0902_adj/,504230,602592,0.000839,0.000839,0.600993,1,CTA 

32 bins-----CTA-----1GPU-----no workload balance
201512012345.v18571154_e38040320/,38040321,4,0.048959,0.048959,0.776983,1,CTA 
201512020000.v35991342_e74485420/,74485421,4,0.095799,0.095799,0.777518,1,CTA 
201512020030.v68863315_e143414960/,143414961,12,0.172634,0.172634,0.830745,1,CTA 
201512020130.v128568730_e270234840/,270234841,20,0.312139,0.312139,0.865752,1,CTA 
P1a/,297829985,6824,0.363635,0.363635,0.819035,1,CTA 
